sku,str,sales,regn,chnl,cntry,item,item_type,subclss,clss,dept,dvsn,cmpy
fg60,S074,101765,minnesota,outlets,US,f1p7,f523,hp54,h22,fh489,grocery,retailer
fg60,S075,102964,minnesota,stores,US,f1p7,f523,hp54,h22,fh489,grocery,retailer
fg60,S076,100057,minnesota,warehouse,US,f1p7,f523,hp54,h22,fh489,grocery,retailer
fg60,S077,107546,minnesota,web,US,f1p7,f523,hp54,h22,fh489,grocery,retailer
fg60,S078,100212,minnesota,wholesale,US,f1p7,f523,hp54,h22,fh489,grocery,retailer
fg60,S079,100682,minnesota,catalog,US,f1p7,f523,hp54,h22,fh489,grocery,retailer
fg60,S080,102562,minnesota,liqwarehouse,US,f1p7,f523,hp54,h22,fh489,grocery,retailer
fm30,S001,102743,georgia,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S002,104648,georgia,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S003,95742,georgia,outlets,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S004,99529,georgia,stores,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S005,104015,georgia,warehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S006,110792,georgia,web,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S007,104513,georgia,wholesale,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S008,99920,georgia,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S009,95916,georgia,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S010,102654,georgia,outlets,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S011,105511,georgia,stores,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S012,99987,georgia,warehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S013,99662,georgia,web,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S014,95756,georgia,wholesale,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S015,104065,georgia,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S016,103119,georgia,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S017,101600,georgia,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S018,103217,georgia,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S019,95459,georgia,outlets,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S020,101257,georgia,stores,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S021,100232,florida,warehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S022,101436,florida,web,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S023,107086,florida,wholesale,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S024,103021,florida,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S025,100466,florida,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S026,101491,florida,outlets,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S027,98984,florida,stores,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S028,105582,florida,warehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S029,108311,florida,web,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S030,101261,florida,wholesale,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S031,99271,florida,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S032,107605,florida,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S033,94897,florida,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S034,90436,florida,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S035,100720,florida,outlets,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S036,106410,florida,stores,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S037,104402,florida,warehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S038,103241,florida,web,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S039,101518,florida,wholesale,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S040,97339,florida,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S041,100201,california,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S042,104454,california,outlets,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S043,104590,california,stores,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S044,99028,california,warehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S045,101404,california,web,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S046,111560,california,wholesale,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S047,103234,california,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S048,102359,california,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S049,101953,california,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S050,102919,california,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S051,99296,california,outlets,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S052,94383,california,stores,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S053,103488,california,warehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S054,96458,california,web,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S055,105957,california,wholesale,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S056,105348,california,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S057,99810,california,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S058,96698,california,outlets,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S059,108956,california,stores,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S060,103664,california,warehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S061,102976,minnesota,web,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S062,105195,minnesota,wholesale,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S063,102051,minnesota,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S064,97682,minnesota,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S065,99285,minnesota,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S066,107976,minnesota,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S067,107074,minnesota,outlets,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S068,97578,minnesota,stores,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S069,107267,minnesota,warehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S070,106400,minnesota,web,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S071,100907,minnesota,wholesale,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S072,101160,minnesota,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S073,100504,minnesota,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S074,107322,minnesota,outlets,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S075,99515,minnesota,stores,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S076,101371,minnesota,warehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S077,93871,minnesota,web,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S078,99789,minnesota,wholesale,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S079,103678,minnesota,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fm30,S080,102076,minnesota,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fo03,S001,100440,georgia,catalog,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S002,96914,georgia,liqwarehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S003,94074,georgia,outlets,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S004,100008,georgia,stores,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S005,99079,georgia,warehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S006,100102,georgia,web,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S007,100228,georgia,wholesale,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S008,103252,georgia,catalog,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S009,105007,georgia,liqwarehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S010,100454,georgia,outlets,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S011,106889,georgia,stores,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S012,93935,georgia,warehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S013,94972,georgia,web,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S014,108300,georgia,wholesale,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S015,103307,georgia,catalog,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S016,105995,georgia,liqwarehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S017,102136,georgia,catalog,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S018,106806,georgia,liqwarehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S019,105817,georgia,outlets,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S020,97654,georgia,stores,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S021,100763,florida,warehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S022,97456,florida,web,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S023,107359,florida,wholesale,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S024,103811,florida,catalog,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S025,105020,florida,liqwarehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S026,99268,florida,outlets,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S027,104419,florida,stores,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S028,103593,florida,warehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S029,100194,florida,web,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S030,102015,florida,wholesale,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S031,103140,florida,catalog,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S032,100593,florida,liqwarehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S033,97157,florida,catalog,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S034,104451,florida,liqwarehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S035,110084,florida,outlets,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S036,106640,florida,stores,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S037,101536,florida,warehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S038,102383,florida,web,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S039,97999,florida,wholesale,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S040,106023,florida,catalog,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S041,99407,california,liqwarehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S042,103731,california,outlets,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S043,103698,california,stores,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S044,100125,california,warehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S045,98332,california,web,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S046,100229,california,wholesale,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S047,100653,california,catalog,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S048,96672,california,liqwarehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S049,100722,california,catalog,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S050,104154,california,liqwarehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S051,95494,california,outlets,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S052,105868,california,stores,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S053,103478,california,warehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S054,98823,california,web,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S055,102422,california,wholesale,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S056,100207,california,catalog,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S057,103890,california,liqwarehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S058,106131,california,outlets,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S059,100405,california,stores,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S060,103119,california,warehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S061,97984,minnesota,web,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S062,94349,minnesota,wholesale,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S063,98812,minnesota,catalog,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S064,100702,minnesota,liqwarehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S065,103995,minnesota,catalog,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S066,102521,minnesota,liqwarehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S067,103461,minnesota,outlets,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S068,97037,minnesota,stores,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S069,96108,minnesota,warehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S070,102091,minnesota,web,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S071,106235,minnesota,wholesale,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S072,92853,minnesota,catalog,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S073,105334,minnesota,liqwarehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S074,96109,minnesota,outlets,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S075,104325,minnesota,stores,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S076,96167,minnesota,warehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S077,102060,minnesota,web,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S078,98548,minnesota,wholesale,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S079,104916,minnesota,catalog,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fo03,S080,96330,minnesota,liqwarehouse,US,f2m9,f698,fp658,f85,fh489,grocery,retailer
fp96,S001,96528,georgia,catalog,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S002,98669,georgia,liqwarehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S003,101762,georgia,outlets,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S004,106149,georgia,stores,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S005,106728,georgia,warehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S006,94773,georgia,web,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S007,99691,georgia,wholesale,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S008,98166,georgia,catalog,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S009,96276,georgia,liqwarehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S010,93673,georgia,outlets,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S011,105406,georgia,stores,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S012,99589,georgia,warehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S013,102261,georgia,web,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S014,99194,georgia,wholesale,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S015,104555,georgia,catalog,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S016,100157,georgia,liqwarehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S017,105459,georgia,catalog,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S018,105505,georgia,liqwarehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S019,101541,georgia,outlets,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S020,106894,georgia,stores,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S021,100845,florida,warehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S022,93748,florida,web,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S023,102162,florida,wholesale,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S024,100652,florida,catalog,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S025,98746,florida,liqwarehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S026,96945,florida,outlets,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S027,109288,florida,stores,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S028,108046,florida,warehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S029,102124,florida,web,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S030,100201,florida,wholesale,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S031,105746,florida,catalog,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S032,105031,florida,liqwarehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S033,99387,florida,catalog,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S034,102306,florida,liqwarehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S035,98372,florida,outlets,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S036,97955,florida,stores,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S037,95896,florida,warehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S038,96488,florida,web,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S039,99906,florida,wholesale,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S040,99057,florida,catalog,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S041,92250,california,liqwarehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S042,103878,california,outlets,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S043,100706,california,stores,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S044,97164,california,warehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S045,106297,california,web,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S046,107858,california,wholesale,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S047,104306,california,catalog,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S048,103567,california,liqwarehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S049,99254,california,catalog,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S050,103415,california,liqwarehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S051,98911,california,outlets,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S052,106510,california,stores,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S053,99282,california,warehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S054,102124,california,web,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S055,103384,california,wholesale,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S056,105419,california,catalog,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S057,103242,california,liqwarehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S058,97568,california,outlets,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S059,105277,california,stores,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S060,102272,california,warehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S061,100028,minnesota,web,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S062,103681,minnesota,wholesale,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S063,107219,minnesota,catalog,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S064,102054,minnesota,liqwarehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S065,105528,minnesota,catalog,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S066,102608,minnesota,liqwarehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S067,100518,minnesota,outlets,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S068,101794,minnesota,stores,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S069,103943,minnesota,warehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S070,102004,minnesota,web,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S071,101404,minnesota,wholesale,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S072,104806,minnesota,catalog,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S073,102354,minnesota,liqwarehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S074,99812,minnesota,outlets,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S075,94351,minnesota,stores,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S076,105125,minnesota,warehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S077,114910,minnesota,web,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S078,100592,minnesota,wholesale,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S079,97442,minnesota,catalog,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fp96,S080,99872,minnesota,liqwarehouse,US,f4t2,f698,fp658,f85,fh489,grocery,retailer
fr41,S001,97472,georgia,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S002,103748,georgia,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S003,101017,georgia,outlets,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S004,100309,georgia,stores,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S005,104846,georgia,warehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S006,104149,georgia,web,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S007,103533,georgia,wholesale,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S008,101006,georgia,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S009,100531,georgia,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S010,101055,georgia,outlets,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S011,99414,georgia,stores,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S012,106886,georgia,warehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S013,93414,georgia,web,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S014,100279,georgia,wholesale,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S015,98452,georgia,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S016,100862,georgia,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S017,98564,georgia,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S018,104020,georgia,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S019,108063,georgia,outlets,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S020,96779,georgia,stores,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S021,107419,florida,warehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S022,103653,florida,web,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S023,101202,florida,wholesale,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S024,101351,florida,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S025,101574,florida,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S026,106792,florida,outlets,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S027,101150,florida,stores,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S028,100574,florida,warehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S029,102958,florida,web,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S030,107326,florida,wholesale,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S031,101842,florida,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S032,99140,florida,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S033,106014,florida,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S034,99600,florida,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S035,102997,florida,outlets,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S036,96296,florida,stores,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S037,108751,florida,warehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S038,103887,florida,web,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S039,106471,florida,wholesale,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S040,105275,florida,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S041,104584,california,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S042,104058,california,outlets,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S043,95168,california,stores,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S044,100740,california,warehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S045,98860,california,web,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S046,97871,california,wholesale,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S047,101479,california,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S048,97113,california,liqwarehouse,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
fr41,S049,104610,california,catalog,US,f9f4,f530,bm547,b21,hb325,grocery,retailer
